RT=UNDEFINED   LT=UNDEFINED
320	375316
321	375181
322	375231
323	375097
324	374871
325	375199
326	374522
327	374357
328	374427
329	375919
330	373982
331	374860
332	375508
333	374458
334	373920
335	375201
336	375326
337	373667
338	373921
339	374835
340	374278
341	375009
342	374896
343	374685
344	374275
345	375214
346	373772
347	375303
348	374452
349	374642
350	374815
351	374348
352	373931
353	374694
354	374450
355	374338
356	375398
357	374487
358	375066
359	373214
360	374108
361	373668
362	373213
363	374867
364	374627
365	373702
366	373409
367	373930
368	373100
369	373989
370	373513
371	374105
372	374648
373	373782
374	374284
375	373843
376	374756
377	373490
378	374035
379	373653
380	372567
381	373374
382	373486
383	372682
384	373552
385	373352
386	373447
387	373532
388	371751
389	373894
390	371996
391	372834
392	372808
393	372407
394	372168
395	371634
396	372182
397	371442
398	370190
399	370551
400	371622
401	370609
402	369585
403	370551
404	371233
405	368939
406	369328
407	369473
408	368847
409	368481
410	368018
411	367100
412	365425
413	365125
414	365307
415	364539
416	364380
417	363870
418	363854
419	361719
420	362235
421	359379
422	359845
423	357394
424	357468
425	356951
426	358051
427	355584
428	355730
429	354945
430	355187
431	354795
432	354884
433	355149
434	355064
435	355596
436	354944
437	356386
438	357464
439	358520
440	359582
441	358408
442	360413
443	359181
444	361671
445	361407
446	362810
447	364079
448	363688
449	364450
450	364952
451	365703
452	365442
453	366051
454	368456
455	369214
456	368255
457	368395
458	369527
459	369539
460	369771
461	369854
462	370685
463	371084
464	369609
465	371454
466	370613
467	371644
468	371623
469	371973
470	372760
471	371029
472	372232
473	373177
474	372252
475	373487
476	372416
477	372429
478	373899
479	373430
480	373473
481	373969
482	373953
483	372690
484	373462
485	373672
486	373840
487	373545
488	373645
489	373309
490	373576
491	373720
492	373130
493	372683
494	373100
495	372794
496	373547
497	374032
498	374540
499	374755
500	373690
501	373415
502	373228
503	374269
504	374551
505	373482
506	373826
507	374354
508	373964
509	373431
510	374375
511	374295
512	374993
513	375116
514	374672
515	374767
516	375089
517	374501
518	374484
519	374011
520	375313
521	375179
522	374377
523	374416
524	374196
525	374667
526	374866
527	374319
528	375207
529	373566
530	374601
531	373922
532	374945
533	374183
534	374606
535	374258
536	374116
537	374828
538	374807
539	375301
540	374862
541	374247
542	374204
543	374858
544	374627
545	374838
546	374481
547	375466
548	374846
549	375547
550	374933
551	374486
552	375001
553	375113
554	374518
555	375412
556	374893
557	375137
558	374663
559	374767
560	375120
561	373768
562	374432
563	374011
564	373284
565	374042
566	375185
567	375571
568	375289
569	374520
570	375428
571	374784
572	373948
573	373981
574	375455
575	374955
576	375734
577	375906
578	374126
579	374861
580	374921
581	375097
582	375189
583	373212
584	374405
585	374649
586	373971
587	374679
588	374355
589	373786
590	374758
591	374344
592	373246
593	374887
594	373776
595	373598
596	374245
597	374206
598	374666
599	373787
600	374368
601	373462
602	374544
603	373572
604	374246
605	373605
606	373944
607	373123
608	372834
609	373802
610	373524
611	372558
612	373066
613	373228
614	372861
615	372837
616	371979
617	371601
618	372762
619	370486
620	371268
621	372276
622	372236
623	372449
624	370994
625	370304
626	371807
627	371367
628	371066
629	369658
630	370478
631	369323
632	369937
633	369317
634	368489
635	369237
636	368168
637	368148
638	366657
639	366683
640	365644
641	365109
642	364933
643	363610
644	364795
645	362093
646	362539
647	362106
648	360358
649	360410
650	359228
651	358342
652	357775
653	357567
654	356486
655	355036
656	356323
657	355770
658	354701
659	353624
660	354035
661	354303
662	354487
663	355257
664	355757
665	356426
666	356815
667	357525
668	359411
669	358338
670	359688
671	360715
672	360373
673	362323
674	362656
675	362889
676	363942
677	363520
678	364903
679	365716
680	366448
681	366924
682	367057
683	368391
684	368846
685	367771
686	369973
687	369032
688	369522
689	369891
690	370580
691	371109
692	369633
693	371205
694	371269
695	371794
696	370769
697	371091
698	371689
699	371631
700	372041
701	372463
702	372626
703	372584
704	371700
705	372342
706	372370
707	372732
708	373020
709	373799
710	372292
711	372143
712	373576
713	373399
714	372447
715	372798
716	373313
717	373569
718	373474
719	374473
720	372180
721	373857
722	373125
723	373606
724	373362
725	373752
726	374017
727	373578
728	372979
729	373219
730	374039
731	373505
732	373919
733	374369
734	374395
735	374266
736	373285
737	375006
738	373263
739	374349
740	373117
741	374501
742	373108
743	374102
744	374490
745	373677
746	375294
747	373774
748	374228
749	373978
750	373257
751	374326
752	373825
753	374660
754	374182
755	372765
756	374141
757	374373
758	374485
759	374778
760	374476
761	374763
762	373559
763	372969
764	375169
765	374896
766	374063
767	374419
768	375693
769	376255
770	373670
771	373671
772	374454
773	374558
774	374380
775	374568
776	374954
777	373797
778	374288
779	374203
780	374509
781	374821
782	375030
783	374336
784	374307
785	375011
786	373727
787	374249
788	374960
789	374292
790	374752
791	374819
792	374193
793	374367
794	374716
795	374088
796	374292
797	374048
798	374348
799	373949
800	375448
801	373345
802	374431
803	374438
804	373307
805	373525
806	374613
807	374391
808	373595
809	374755
810	372961
811	373932
812	375453
813	374812
814	374561
815	374466
816	374213
817	373989
818	373469
819	373901
820	373656
821	373380
822	374054
823	374013
824	374726
825	374235
826	373900
827	373511
828	373945
829	374455
830	372567
831	374200
832	373673
833	373999
834	373690
835	374336
836	373707
837	374375
838	374451
839	375564
840	372669
841	374216
842	374494
843	373780
844	373110
845	373768
846	373270
847	373938
848	374459
849	374069
850	373787
851	373242
852	373905
853	373012
854	373176
855	374033
856	375134
857	374223
858	374721
859	374078
860	374553
861	374147
862	375109
863	374955
864	374025
865	374151
866	374439
867	373825
868	373516
869	374391
870	374087
871	374703
872	374494
873	373785
874	373259
875	374042
876	373680
877	373015
878	373862
879	373642
880	373239
881	374345
882	373385
883	374945
884	373145
885	373499
886	373608
887	373108
888	372405
889	373918
890	374141
891	372606
892	373904
893	373404
894	373633
895	373955
896	372821
897	374724
898	373474
899	373134
900	374491
901	373854
902	373999
903	374105
904	374088
905	373910
906	373255
907	373960
908	373520
909	372364
910	373926
911	373007
912	374882
913	374361
914	372831
915	373130
916	372701
917	372450
918	373010
919	372238
920	373542
921	373887
922	373779
923	373854
924	372041
925	372880
926	373003
927	373110
928	372643
929	373203
930	373624
931	373031
932	372787
933	373150
934	372950
935	373138
936	373222
937	373554
938	372947
939	373798
940	373049
941	372171
942	373691
943	373390
944	372649
945	373444
946	372999
947	373128
948	374214
949	374236
950	373690
951	372910
952	372864
953	372936
954	373205
955	373199
956	373397
957	374185
958	372462
959	372488
960	372944
961	371688
962	372630
963	373618
964	373141
965	373823
966	373051
967	372789
968	373053
969	373138
970	372639
971	372191
972	372320
973	372601
974	371882
975	372867
976	372505
977	373487
978	372700
979	372980
980	372329
981	371667
982	373272
983	372832
984	372331
985	373468
986	372588
987	371851
988	373776
989	372382
990	371569
991	372965
992	373193
993	372711
994	372700
995	372394
996	371808
997	372690
998	372037
999	372878
1000	372292
1001	372076
1002	372590
1003	372865
1004	372222
1005	372691
1006	373026
1007	373112
1008	372386
1009	372324
1010	371607
1011	372682
1012	373388
1013	371775
1014	373033
1015	373289
1016	371710
1017	371950
1018	372486
1019	371533
1020	373341
1021	371976
1022	372079
1023	372700
